Count,X,Y,Potter,Weasley,Granger,Trip,Close,Far
13073,56.39112241,46.80624508,0,1,0,37,0,0
13074,58.24289738,47.22497369,0,1,0,37,0,0
13075,58.36588964,47.61362106,0,1,0,37,0,3
13076,59.39294198,47.53697105,0,1,0,37,0,5
13077,1.081194452,1.833796208,0,1,0,38,0,0
13078,3.080614544,6.422855047,0,1,0,38,0,0
13079,4.894157942,9.937455652,0,1,0,38,0,0
13080,6.161136178,12.43439658,0,1,0,38,0,0
13081,7.564781285,12.12594772,0,1,0,38,0,0
13082,7.783200961,14.49158656,0,1,0,38,0,0
13083,8.391054369,16.56828751,0,1,0,38,0,4
13084,9.959070712,17.99419079,0,1,0,38,5,12
13085,11.34322113,20.29079319,0,1,0,38,7,33
13086,12.26151573,22.57283755,0,1,0,38,2,25
13087,15.92734972,24.97380348,0,1,0,38,0,0
13088,18.17770509,26.40457578,0,1,0,38,0,1
13089,21.59267111,26.77914028,0,1,0,38,0,0
13090,23.90856999,30.04144109,0,1,0,38,0,0
13091,23.76237164,31.00561869,0,1,0,38,0,0
13092,26.59891794,32.47684053,0,1,0,38,0,0
13093,27.91758726,34.10851167,0,1,0,38,0,0
13094,30.52446532,33.9428072,0,1,0,38,0,0
13095,31.37573003,35.45460216,0,1,0,38,0,0
13096,32.83378863,36.21532088,0,1,0,38,0,0
13097,33.56405256,36.68031177,0,1,0,38,0,0
13098,34.64023305,37.4716813,0,1,0,38,0,0
13099,34.7988041,39.1611783,0,1,0,38,0,0
13100,34.5162984,40.46949598,0,1,0,38,0,0
13101,34.93601344,39.47122217,0,1,0,38,0,0
13102,36.92613406,40.32014893,0,1,0,38,0,0
13103,37.98703466,41.81750569,0,1,0,38,0,0
13104,37.76177246,40.60345118,0,1,0,38,0,0
13105,41.63988381,41.45900128,0,1,0,38,0,0
13106,42.42179049,41.39605171,0,1,0,38,0,0
13107,42.28632225,42.83160629,0,1,0,38,0,0
13108,42.646067,41.94950047,0,1,0,38,0,0
13109,42.22484268,42.67678061,0,1,0,38,0,0
13110,43.87230325,41.97173957,0,1,0,38,0,0
13111,45.28240988,41.95890641,0,1,0,38,0,2
13112,45.22597075,42.86388358,0,1,0,38,0,0
13113,45.68381271,44.21710596,0,1,0,38,0,0
13114,47.52006185,44.8416331,0,1,0,38,0,0
13115,47.89032766,45.19407101,0,1,0,38,0,0
13116,48.2938967,44.6990078,0,1,0,38,0,0
13117,50.09284707,43.76990303,0,1,0,38,0,1
13118,51.3207047,45.13216065,0,1,0,38,0,0
13119,52.41966923,45.59651348,0,1,0,38,0,0
13120,52.56973819,45.68634874,0,1,0,38,0,0
13121,53.1773186,45.95721275,0,1,0,38,0,0
13122,52.49774453,43.59181563,0,1,0,38,0,0
13123,53.78468225,43.15593299,0,1,0,38,0,1
13124,56.20644675,42.71147231,0,1,0,38,0,0
13125,56.28328375,44.06275608,0,1,0,38,0,0
13126,56.65968773,45.36567169,0,1,0,38,0,0
13127,56.8329777,45.03383829,0,1,0,38,0,0
13128,58.7895644,45.37048717,0,1,0,38,0,0
13129,59.15904542,44.3456798,0,1,0,38,0,0
13130,59.47104225,43.3640827,0,1,0,38,0,0
13131,61.18099614,42.89335538,0,1,0,38,0,1
13132,61.11152997,43.18410478,0,1,0,38,0,1
13133,61.04005327,41.66618832,0,1,0,38,0,1
13134,62.17086106,41.43994487,0,1,0,38,0,2
13135,60.50182618,41.31539013,0,1,0,38,0,0
13136,59.82445887,39.48229681,0,1,0,38,0,1
13137,59.08890548,39.14544359,0,1,0,38,0,1
13138,58.32694306,41.96445247,0,1,0,38,0,0
13139,58.49003096,43.00412955,0,1,0,38,0,0
13140,56.74069278,42.75367163,0,1,0,38,0,0
13141,56.50277609,40.90829222,0,1,0,38,0,3
13142,56.01288785,41.5650667,0,1,0,38,0,3
13143,55.128496,42.75090539,0,1,0,38,0,1
13144,54.11683443,42.16124365,0,1,0,38,0,1
13145,55.31003214,43.1496614,0,1,0,38,0,1
13146,54.94502193,45.68636103,0,1,0,38,0,0
13147,55.01055607,44.36008072,0,1,0,38,0,0
13148,55.28538692,45.62146322,0,1,0,38,0,0
13149,55.76366223,45.48276315,0,1,0,38,0,0
13150,56.3990458,46.18569443,0,1,0,38,0,0
13151,57.02826619,43.12596746,0,1,0,38,0,0
13152,57.08036465,42.53786793,0,1,0,38,0,0
13153,58.31071803,42.56574707,0,1,0,38,0,0
13154,57.80149637,43.38332613,0,1,0,38,0,0
13155,56.95625821,44.1173276,0,1,0,38,0,0
13156,56.21295979,43.97435362,0,1,0,38,0,0
13157,55.7556662,43.20120624,0,1,0,38,0,0
13158,56.09281465,42.70226762,0,1,0,38,0,1
13159,55.44172464,42.49108694,0,1,0,38,0,1
13160,55.56643577,41.877025,0,1,0,38,0,2
13161,55.50705448,42.24518179,0,1,0,38,0,1
13162,55.66269143,42.77302762,0,1,0,38,0,1
13163,56.89129943,43.05056948,0,1,0,38,0,0
13164,55.4898606,44.09048847,0,1,0,38,0,0
13165,54.04404591,44.38845487,0,1,0,38,0,0
13166,53.59008716,44.27782775,0,1,0,38,0,0
13167,54.1482353,44.26471492,0,1,0,38,0,0
13168,54.32566348,46.22322668,0,1,0,38,0,0
13169,54.02969465,45.37937341,0,1,0,38,0,0
13170,55.25666503,46.18036792,0,1,0,38,0,0
13171,56.93567771,44.18111538,0,1,0,38,0,0
13172,57.65899687,44.16679096,0,1,0,38,0,0
13173,57.11187635,44.68538134,0,1,0,38,0,0
13174,57.78977178,46.26131779,0,1,0,38,0,0
13175,56.83655784,46.95683319,0,1,0,38,0,0
13176,54.32200836,47.22907622,0,1,0,38,0,0
13177,52.91916306,47.67186539,0,1,0,38,0,0
13178,52.49530038,47.49629207,0,1,0,38,0,0
13179,51.78980076,48.38174166,0,1,0,38,0,0
13180,52.95437744,49.99982704,0,1,0,38,0,2
13181,53.63196423,50.37035524,0,1,0,38,0,2
13182,51.88160817,50.35879567,0,1,0,38,1,3
13183,51.39110783,49.35896029,0,1,0,38,0,3
13184,52.1660362,48.98225221,0,1,0,38,0,1
13185,52.9893954,50.54443314,0,1,0,38,0,2
13186,53.35406099,51.12611539,0,1,0,38,1,3
13187,53.94510848,49.90051364,0,1,0,38,0,1
13188,52.05923027,48.56083964,0,1,0,38,0,1
13189,50.95263879,49.85746093,0,1,0,38,0,5
13190,51.11769484,50.7518359,0,1,0,38,1,9
13191,50.64694426,50.21917723,0,1,0,38,1,7
13192,49.11928813,50.19516613,0,1,0,38,0,12
13193,49.83492852,50.39724096,0,1,0,38,1,10
13194,50.95895696,50.10106236,0,1,0,38,0,6
13195,51.61687615,50.53919564,0,1,0,38,1,5
13196,52.40716839,51.11700318,0,1,0,38,2,5
13197,52.53323288,52.10984824,0,1,0,38,1,11
13198,54.35745133,50.5984409,0,1,0,38,0,2
13199,54.9417775,49.62103913,0,1,0,38,0,0
13200,55.1299232,50.72091741,0,1,0,38,0,1
13201,54.48076085,50.37484712,0,1,0,38,0,2
13202,54.45469631,50.49567413,0,1,0,38,0,2
13203,54.48777672,50.25864346,0,1,0,38,0,2
13204,54.63436427,48.48926541,0,1,0,38,0,0
13205,54.93003126,47.72166358,0,1,0,38,0,0
13206,52.61236207,46.07607573,0,1,0,38,0,0
13207,53.30090899,44.9736373,0,1,0,38,0,0
13208,52.88865969,45.20685866,0,1,0,38,0,0
13209,54.71094217,44.98936889,0,1,0,38,0,0
13210,53.7562093,45.17745311,0,1,0,38,0,0
13211,54.19088277,46.46299516,0,1,0,38,0,0
13212,54.88773603,47.66179563,0,1,0,38,0,0
13213,53.76089924,48.46307577,0,1,0,38,0,0
13214,54.12657012,51.83064611,0,1,0,38,0,5
13215,53.75898907,51.4730665,0,1,0,38,0,4
13216,53.28845871,49.84943653,0,1,0,38,0,2
13217,52.94350583,50.50542875,0,1,0,38,0,2
13218,51.98205217,52.36863922,0,1,0,38,1,17
13219,52.68069507,53.34868786,0,1,0,38,2,20
13220,52.85728743,53.23428452,0,1,0,38,2,18
13221,52.44270772,52.21571503,0,1,0,38,1,11
13222,53.46023314,52.43366964,0,1,0,38,0,8
13223,54.47783898,53.7693722,0,1,0,38,1,15
13224,53.49850339,54.56923813,0,1,0,38,6,21
13225,53.02454549,55.7464594,0,1,0,38,5,30
13226,51.89460947,56.66279945,0,1,0,38,5,43
13227,3.380572514,1.910129889,0,1,0,39,0,0
13228,7.569477676,3.196513922,0,1,0,39,0,0
13229,10.40533011,5.532138157,0,1,0,39,0,0
13230,12.76040519,8.598758756,0,1,0,39,0,0
13231,13.86008551,11.08947162,0,1,0,39,0,3
13232,15.63610622,14.70775834,0,1,0,39,0,5
13233,17.67220128,14.56024521,0,1,0,39,2,15
13234,19.9330348,15.85222753,0,1,0,39,1,4
13235,20.69630582,18.24431042,0,1,0,39,0,0
13236,22.63636905,18.83688208,0,1,0,39,0,0
13237,23.96495918,20.80150084,0,1,0,39,0,0
13238,23.90082843,21.94793963,0,1,0,39,0,0
13239,24.89622211,22.1917237,0,1,0,39,0,0
13240,25.82675855,22.6576401,0,1,0,39,0,0
13241,26.57945701,24.12168543,0,1,0,39,0,0
13242,27.51822172,25.92555329,0,1,0,39,0,2
13243,29.83023309,25.55977212,0,1,0,39,1,3
13244,30.67487724,25.97482047,0,1,0,39,0,5
13245,32.3067852,26.74035197,0,1,0,39,4,10
13246,31.65229932,27.90213359,0,1,0,39,1,11
13247,30.54626643,28.41813213,0,1,0,39,1,3
13248,30.76048624,29.87034059,0,1,0,39,1,2
13249,31.36773083,30.21783453,0,1,0,39,1,3
13250,30.04570293,32.01524412,0,1,0,39,0,1
13251,32.37604321,32.76149358,0,1,0,39,0,0
13252,34.91910767,33.39781771,0,1,0,39,0,4
13253,35.1287179,35.93056638,0,1,0,39,0,0
13254,36.24763937,36.91562684,0,1,0,39,0,0
13255,37.33575749,36.94531265,0,1,0,39,0,0
13256,38.25548712,37.72643969,0,1,0,39,0,0
13257,37.7931778,37.79733969,0,1,0,39,0,0
13258,39.40947911,38.82568323,0,1,0,39,0,0
13259,39.88169357,38.99236658,0,1,0,39,0,0
13260,41.81340816,40.30342268,0,1,0,39,0,0
13261,41.87565702,39.96861449,0,1,0,39,0,0
13262,41.31884452,39.09907521,0,1,0,39,0,0
13263,40.69896046,38.82682005,0,1,0,39,0,0
13264,41.78787898,39.12007068,0,1,0,39,0,0
13265,41.9927914,37.75085209,0,1,0,39,0,0
13266,41.44875825,37.49343127,0,1,0,39,0,0
13267,42.76080958,37.69764195,0,1,0,39,0,0
13268,43.1097083,36.06643096,0,1,0,39,0,0
13269,44.96324088,36.3262768,0,1,0,39,1,5
13270,46.12408677,37.13889558,0,1,0,39,2,15
13271,45.82693081,37.08450039,0,1,0,39,2,12
13272,45.50048924,37.81107684,0,1,0,39,0,11
13273,44.86267558,38.71136527,0,1,0,39,1,4
13274,44.78568464,38.88723548,0,1,0,39,1,4
13275,44.21047149,39.51032321,0,1,0,39,1,2
13276,42.58650439,39.93418954,0,1,0,39,0,0
13277,42.57320045,41.81373917,0,1,0,39,0,0
13278,41.19745635,42.36799536,0,1,0,39,0,0
13279,39.90852309,43.3550942,0,1,0,39,0,0
13280,38.16805117,44.94113229,0,1,0,39,0,0
13281,38.42209842,45.93008781,0,1,0,39,0,0
13282,39.43336684,45.09695949,0,1,0,39,0,0
13283,37.5067771,44.10261932,0,1,0,39,0,0
13284,38.64219517,45.34302241,0,1,0,39,0,0
13285,39.74450756,43.64968429,0,1,0,39,0,0
13286,39.843218,45.14995205,0,1,0,39,0,0
13287,40.57785432,45.63049416,0,1,0,39,0,0
13288,39.90976505,47.11318627,0,1,0,39,0,0
13289,38.67703564,47.05012208,0,1,0,39,0,0
13290,39.04765594,47.68704662,0,1,0,39,0,0
13291,39.55144557,49.45862408,0,1,0,39,0,0
13292,38.31261797,48.7399422,0,1,0,39,0,0
13293,38.21016241,50.09980979,0,1,0,39,0,1
13294,38.45396694,51.63462014,0,1,0,39,1,8
13295,38.60716924,51.86535846,0,1,0,39,2,11
13296,37.52820913,52.35076024,0,1,0,39,1,8
13297,37.84211966,55.08532874,0,1,0,39,5,19
13298,36.53888771,54.90829612,0,1,0,39,1,15
13299,36.63528176,56.23455437,0,1,0,39,3,11
13300,36.2652383,57.0765949,0,1,0,39,0,8
13301,36.21179265,57.71168564,0,1,0,39,0,9
13302,36.43604624,56.80948926,0,1,0,39,0,10
13303,37.9270693,56.7259035,0,1,0,39,3,20
13304,37.56538603,57.53126396,0,1,0,39,0,14
13305,35.49697165,57.2468376,0,1,0,39,2,8
13306,34.07844776,56.83303676,0,1,0,39,2,13
13307,34.13370774,56.48996883,0,1,0,39,3,15
13308,33.76089019,56.24091224,0,1,0,39,3,16
13309,33.08612704,53.53481778,0,1,0,39,8,22
13310,33.69486212,54.72084116,0,1,0,39,8,25
13311,31.40636941,54.80618159,0,1,0,39,1,15
13312,31.54867831,54.63376669,0,1,0,39,3,19
13313,31.829055,55.49010132,0,1,0,39,3,18
13314,33.01523927,56.49311463,0,1,0,39,2,17
13315,33.29583826,53.56665748,0,1,0,39,6,23
13316,32.83286101,52.71953014,0,1,0,39,5,16
13317,31.31051277,53.13849522,0,1,0,39,1,11
13318,31.20496471,52.48327779,0,1,0,39,0,8
13319,30.05104522,52.78296255,0,1,0,39,0,1
13320,30.46650729,52.25239089,0,1,0,39,0,4
13321,31.56938698,52.16608649,0,1,0,39,0,9
13322,32.1489117,51.31826058,0,1,0,39,0,5
13323,32.92586356,51.70255583,0,1,0,39,2,10
13324,32.51353896,50.86522845,0,1,0,39,0,3
13325,32.67158434,48.74329758,0,1,0,39,0,0
13326,33.48505239,48.75523845,0,1,0,39,0,0
13327,31.74800215,47.42179574,0,1,0,39,0,0
13328,32.16971716,47.00068452,0,1,0,39,0,0
13329,31.10196736,47.35402623,0,1,0,39,0,0
13330,31.43572985,47.47620294,0,1,0,39,0,0
13331,28.91353936,46.93267235,0,1,0,39,0,0
13332,28.90705434,47.24996326,0,1,0,39,0,0
13333,29.25408414,47.30944672,0,1,0,39,0,0
13334,29.55787823,47.97835601,0,1,0,39,0,0
13335,29.15770857,47.82787577,0,1,0,39,0,0
13336,28.23552795,47.17958421,0,1,0,39,0,0
13337,27.5032362,47.5235303,0,1,0,39,0,0
13338,26.79557131,47.746799,0,1,0,39,0,0
13339,26.89614469,47.30634496,0,1,0,39,0,0
13340,26.442657,46.44065582,0,1,0,39,0,0
13341,25.1576065,44.46369055,0,1,0,39,0,0
13342,25.31550727,44.92340161,0,1,0,39,0,0
13343,26.4653995,45.32071021,0,1,0,39,0,0
13344,27.00336426,45.0947163,0,1,0,39,0,0
13345,27.34587636,45.174624,0,1,0,39,0,0
13346,28.16933728,44.22641447,0,1,0,39,0,0
13347,29.11723446,43.82022444,0,1,0,39,0,0
13348,29.14883071,44.34680373,0,1,0,39,0,0
13349,28.81837859,44.15184646,0,1,0,39,0,0
13350,29.12184925,44.64962757,0,1,0,39,0,0
13351,29.43525875,46.2934491,0,1,0,39,0,0
13352,29.78452611,46.63784843,0,1,0,39,0,0
13353,30.74656467,47.25373299,0,1,0,39,0,0
13354,29.29295453,48.02899659,0,1,0,39,0,0
13355,28.77996918,48.8701107,0,1,0,39,0,0
13356,28.7229744,49.16181528,0,1,0,39,0,0
13357,27.3449856,49.10115705,0,1,0,39,0,0
13358,26.49379477,51.6222141,0,1,0,39,0,0
13359,26.428301,51.20282214,0,1,0,39,0,0
13360,25.99328006,51.05600702,0,1,0,39,0,0
13361,25.87790834,53.29468851,0,1,0,39,0,0
13362,25.43572164,55.27757098,0,1,0,39,0,0
13363,26.04242584,56.13034134,0,1,0,39,0,0
13364,27.51548278,57.36269585,0,1,0,39,0,0
13365,28.91268836,56.98606053,0,1,0,39,0,2
13366,28.45020062,55.53827704,0,1,0,39,0,1
13367,28.62849647,54.89306148,0,1,0,39,0,1
13368,29.76622554,54.34778013,0,1,0,39,0,3
13369,30.14490701,53.38327111,0,1,0,39,0,3
13370,31.49106222,53.5031945,0,1,0,39,1,14
13371,31.00866443,53.63227594,0,1,0,39,1,11
13372,32.04285552,53.18508718,0,1,0,39,6,18
13373,31.7051376,54.10446938,0,1,0,39,3,17
13374,31.3229409,54.64324319,0,1,0,39,2,15
13375,31.59851393,54.61107131,0,1,0,39,3,20
13376,31.52456245,54.76854653,0,1,0,39,2,17
13377,31.95879935,54.37092174,0,1,0,39,3,20
13378,30.97493618,53.28366608,0,1,0,39,1,9
13379,31.68967657,52.4558832,0,1,0,39,1,11
13380,35.51432547,51.46495273,0,1,0,39,0,3
13381,35.69153601,50.83152739,0,1,0,39,0,1
13382,36.70593649,50.85794121,0,1,0,39,0,3
13383,36.27395457,50.8811412,0,1,0,39,0,1
13384,35.91745691,51.33250878,0,1,0,39,0,2
13385,35.13400862,50.6721836,0,1,0,39,0,0
13386,35.72188589,50.9674452,0,1,0,39,0,1
13387,36.7145053,51.28384721,0,1,0,39,0,3
13388,35.95745518,54.03557562,0,1,0,39,1,14
13389,35.96722015,52.56379672,0,1,0,39,1,7
13390,36.14187243,54.70072609,0,1,0,39,1,16
13391,1.619847041,5.613838909,0,1,0,40,0,0
13392,5.160083755,8.31923039,0,1,0,40,0,0
13393,9.272686369,9.819855193,0,1,0,40,0,0
13394,11.37652723,12.96434041,0,1,0,40,0,0
13395,13.76556891,14.67936018,0,1,0,40,0,0
13396,15.78649246,17.08647263,0,1,0,40,0,1
13397,17.2885186,18.42614907,0,1,0,40,0,0
13398,19.27756822,20.40104953,0,1,0,40,0,0
13399,20.78999025,22.08901384,0,1,0,40,0,0
13400,22.37474367,24.02922989,0,1,0,40,0,0
13401,25.58095466,26.07890067,0,1,0,40,0,0
13402,28.21589166,26.78258087,0,1,0,40,0,2
13403,28.73899174,28.13480151,0,1,0,40,1,1
13404,31.7979712,28.29847044,0,1,0,40,1,12
13405,32.31156704,29.59161993,0,1,0,40,0,10
13406,34.19786098,31.58731043,0,1,0,40,1,7
13407,38.03198434,31.39668274,0,1,0,40,3,18
13408,39.21043901,31.18908126,0,1,0,40,1,14
13409,40.84915841,33.59536634,0,1,0,40,0,1
13410,41.67254731,33.5045198,0,1,0,40,0,1
13411,42.20039318,35.24856911,0,1,0,40,0,0
13412,43.771857,36.6440549,0,1,0,40,0,2
13413,46.5450126,38.00476089,0,1,0,40,1,19
13414,46.74993666,38.63360146,0,1,0,40,2,18
13415,47.50485914,37.26662581,0,1,0,40,5,32
13416,47.62138768,39.98665972,0,1,0,40,1,13
13417,49.2172133,41.58702019,0,1,0,40,1,4
13418,49.67040315,42.96831972,0,1,0,40,0,1
13419,49.94872219,44.12650508,0,1,0,40,0,1
13420,50.73578645,45.19280641,0,1,0,40,0,0
13421,53.56767792,46.965948,0,1,0,40,0,0
13422,52.70517751,49.03600101,0,1,0,40,0,2
13423,53.99891022,51.43004285,0,1,0,40,0,5
13424,54.93750558,53.10033158,0,1,0,40,1,10
13425,55.91563926,53.19689631,0,1,0,40,0,9
13426,56.58373253,55.15706746,0,1,0,40,4,19
13427,56.57746647,55.31879929,0,1,0,40,3,23
13428,56.89909633,58.32732825,0,1,0,40,10,35
13429,57.89249659,59.47493999,0,1,0,40,4,32
13430,56.49619248,61.82004619,0,1,0,40,2,18
13431,57.29186124,61.34204938,0,1,0,40,3,16
13432,58.48857884,59.92666659,0,1,0,40,3,24
13433,60.56922744,59.09422873,0,1,0,40,2,11
13434,59.36715207,57.50661472,0,1,0,40,7,31
13435,59.20054821,56.7371708,0,1,0,40,10,29
13436,61.90776231,56.66421055,0,1,0,40,0,6
13437,63.58738575,55.41304655,0,1,0,40,0,3
13438,63.49793684,56.65694705,0,1,0,40,0,1
13439,63.328125,56.55174831,0,1,0,40,0,1
13440,63.32333242,57.30572616,0,1,0,40,0,0
13441,62.0026771,56.14897789,0,1,0,40,0,5
13442,61.47279243,55.24798834,0,1,0,40,3,9
13443,62.34871483,55.39636783,0,1,0,40,1,6
13444,61.95055172,56.95604552,0,1,0,40,0,6
13445,60.93331018,57.38657188,0,1,0,40,1,13
13446,60.37127475,56.28050642,0,1,0,40,1,21
13447,60.69284074,56.86024909,0,1,0,40,2,18
13448,59.85535562,55.58642861,0,1,0,40,2,23
13449,60.63636505,55.69646683,0,1,0,40,2,18
13450,60.63506443,54.68209365,0,1,0,40,3,13
13451,60.45784192,55.66239451,0,1,0,40,1,19
13452,58.95680154,55.95143308,0,1,0,40,6,30
13453,58.01702837,55.21600828,0,1,0,40,3,22
13454,57.57165254,55.89219627,0,1,0,40,6,36
13455,58.07333147,55.53609232,0,1,0,40,6,29
13456,57.11391175,54.41740311,0,1,0,40,5,18
13457,57.2423342,56.21432138,0,1,0,40,3,38
13458,57.32741447,55.98606176,0,1,0,40,5,35
13459,56.71853554,56.30694812,0,1,0,40,3,32
13460,56.93701774,56.88292256,0,1,0,40,5,39
13461,57.21008205,56.73956379,0,1,0,40,4,41
13462,57.09017779,58.85413973,0,1,0,40,6,35
13463,57.59469177,60.30997784,0,1,0,40,4,22
13464,57.19768644,61.09515177,0,1,0,40,3,18
13465,59.17136445,62.54336235,0,1,0,40,0,5
13466,60.03150328,62.49589476,0,1,0,40,0,1
13467,60.1149262,62.88062808,0,1,0,40,0,1
13468,61.08144426,61.93539082,0,1,0,40,0,1
13469,59.62271423,61.61701856,0,1,0,40,0,5
13470,58.76201825,64.12577212,0,1,0,40,0,0
13471,59.4207434,62.58678293,0,1,0,40,0,4
13472,58.9359419,63.15579457,0,1,0,40,0,3
13473,57.99939015,61.85609864,0,1,0,40,2,8
13474,55.97804434,63.14153413,0,1,0,40,0,10
13475,58.56470888,62.05711103,0,1,0,40,0,5
13476,57.49320772,60.17810293,0,1,0,40,4,27
13477,57.04258804,60.06914048,0,1,0,40,4,31
13478,56.53507431,63.61928935,0,1,0,40,0,7
13479,54.73097048,63.06482905,0,1,0,40,2,13
13480,53.99413695,63.3674327,0,1,0,40,3,18
13481,53.44006207,62.2741163,0,1,0,40,4,26
13482,53.43692941,62.58043261,0,1,0,40,4,23
13483,53.44165512,64.81123941,0,1,0,40,1,18
13484,53.66658974,64.53711196,0,1,0,40,0,18
13485,53.0427158,63.45084541,0,1,0,40,2,23
13486,52.88832324,62.12275924,0,1,0,40,5,30
13487,52.36023543,63.31986562,0,1,0,40,4,26
13488,52.13038504,62.94248122,0,1,0,40,4,27
13489,53.49477614,61.95707659,0,1,0,40,3,30
13490,52.57612479,61.49629165,0,1,0,40,5,35
13491,55.37389433,62.41551721,0,1,0,40,4,17
13492,54.28578402,61.55427568,0,1,0,40,5,29
13493,54.50394977,61.62333296,0,1,0,40,6,25
13494,53.1361195,62.42623096,0,1,0,40,5,25
13495,52.40272873,63.96375869,0,1,0,40,6,23
13496,51.4026672,63.92962034,0,1,0,40,7,26
13497,51.93188452,66.01871188,0,1,0,40,4,20
13498,50.84982887,67.07443841,0,1,0,40,1,12
13499,52.09945748,66.54970919,0,1,0,40,3,16
13500,50.6751344,67.29218266,0,1,0,40,0,8
13501,51.44278359,67.97099655,0,1,0,40,1,5
13502,51.62342525,65.88491765,0,1,0,40,5,20
13503,51.74579669,66.21591231,0,1,0,40,4,20
13504,53.02574974,66.07778838,0,1,0,40,3,14
13505,52.70745605,65.90280993,0,1,0,40,3,17
13506,53.61711163,64.82331418,0,1,0,40,0,18
13507,53.86997053,64.2824785,0,1,0,40,0,17
13508,54.07950381,63.61316038,0,1,0,40,1,16
13509,54.07713784,63.14794659,0,1,0,40,3,19
13510,54.276111,63.00337527,0,1,0,40,3,19
13511,54.91057943,62.3772484,0,1,0,40,3,21
13512,56.10075946,64.30609439,0,1,0,40,1,3
13513,56.36176103,63.63669309,0,1,0,40,0,9
13514,56.54159543,63.2723014,0,1,0,40,0,9
13515,55.5940798,61.75634396,0,1,0,40,3,25
13516,54.28668849,61.3998775,0,1,0,40,6,28
13517,52.30859258,62.62117189,0,1,0,40,4,27
13518,51.75889476,60.7853513,0,1,0,40,7,38
13519,51.5540972,60.0818165,0,1,0,40,8,39
13520,51.97839308,62.12778921,0,1,0,40,5,28
13521,52.7755492,59.93659008,0,1,0,40,5,41
13522,54.07397712,61.08369796,0,1,0,40,7,31
13523,53.46214596,60.54297895,0,1,0,40,8,38
13524,54.41483092,61.7059034,0,1,0,40,4,27
13525,55.68043908,62.07931171,0,1,0,40,2,22
13526,56.73581302,63.35589617,0,1,0,40,0,8
13527,56.41435874,64.07364485,0,1,0,40,0,3
13528,55.95473932,65.25409598,0,1,0,40,2,3
13529,56.05597241,66.30801005,0,1,0,40,0,3
13530,55.94626194,66.59571444,0,1,0,40,0,3
13531,55.99745496,67.76691713,0,1,0,40,1,2
13532,55.7277209,68.74853776,0,1,0,40,0,1
13533,53.89838522,68.65277735,0,1,0,40,0,0
13534,54.14385086,68.36156934,0,1,0,40,0,0
13535,53.78207636,68.86247796,0,1,0,40,0,0
13536,53.31139064,68.70687028,0,1,0,40,0,1
13537,53.4889293,71.0430933,0,1,0,40,0,0
13538,54.5981005,71.07536903,0,1,0,40,0,0
13539,54.17237882,72.39431706,0,1,0,40,0,0
13540,54.83544796,72.53366463,0,1,0,40,0,0
13541,52.79525071,71.02493693,0,1,0,40,0,0
13542,53.03217704,71.43074158,0,1,0,40,0,0
13543,52.17286913,70.79898868,0,1,0,40,0,0
13544,50.57805967,70.01097719,0,1,0,40,0,1
13545,49.75747672,69.79204455,0,1,0,40,0,1
13546,49.4092611,69.999163,0,1,0,40,0,1
13547,48.2936553,69.30574923,0,1,0,40,0,0
13548,47.6662849,69.26220678,0,1,0,40,0,0
13549,48.52165784,69.60405572,0,1,0,40,0,0
13550,48.8864818,68.48778872,0,1,0,40,0,1
13551,48.42404652,67.55765447,0,1,0,40,0,0
13552,47.68157833,68.66693298,0,1,0,40,0,0
13553,48.09009378,68.81553132,0,1,0,40,0,0
13554,49.15759997,71.08262628,0,1,0,40,0,0
13555,48.86709461,69.02133382,0,1,0,40,0,1
13556,48.9404118,67.22707692,0,1,0,40,0,2
13557,3.079579034,2.390679685,0,1,0,41,0,0
13558,6.143261052,3.84174662,0,1,0,41,0,0
13559,7.666207486,5.830405977,0,1,0,41,0,0
13560,9.300391201,6.255209112,0,1,0,41,0,0
13561,10.88799752,9.445100559,0,1,0,41,0,0
13562,13.78168326,11.28082622,0,1,0,41,0,2
13563,14.709151,13.06169352,0,1,0,41,0,5
13564,18.03645464,16.44306391,0,1,0,41,0,5
13565,18.33864235,16.85973422,0,1,0,41,0,4
13566,20.83991988,17.21955992,0,1,0,41,0,1
13567,21.37412019,18.80415649,0,1,0,41,0,0
13568,23.53530792,21.88425883,0,1,0,41,0,0
13569,24.22116055,20.97295297,0,1,0,41,0,0
13570,25.73149695,21.92785026,0,1,0,41,0,0
13571,27.19406781,24.75802721,0,1,0,41,0,1
13572,26.84318507,26.20344812,0,1,0,41,0,0
13573,28.26881304,27.46065599,0,1,0,41,0,1
13574,29.30181263,28.91456878,0,1,0,41,0,3
13575,31.21270273,30.48900123,0,1,0,41,1,2
13576,33.00785987,29.90739414,0,1,0,41,0,12
13577,34.69810314,31.32003997,0,1,0,41,2,10
13578,35.58253439,32.37643918,0,1,0,41,1,8
13579,36.24154815,34.70106464,0,1,0,41,0,3
13580,36.71234023,34.68793799,0,1,0,41,1,3
13581,36.02581806,36.36919341,0,1,0,41,0,0
13582,37.63332415,35.21460885,0,1,0,41,0,1
13583,38.2623223,35.34712034,0,1,0,41,0,1
13584,39.96934596,37.34882601,0,1,0,41,0,0
13585,41.12472425,36.65996996,0,1,0,41,0,0
13586,41.47538028,38.35230783,0,1,0,41,0,0
13587,40.47817364,38.23701898,0,1,0,41,0,0
13588,40.50874129,38.54398166,0,1,0,41,0,0
13589,41.52970378,41.23802267,0,1,0,41,0,0
