x,y
25.854731,90.623543
24.621449,91.841524
27.415112,96.700287
27.620445,94.179688
24.859417,93.399872
19.643381,84.257471
28.279351,95.328761
22.813256,89.233613
23.998816,99.667932
27.993554,93.058542
31.798581,90.035792
25.877843,87.220087
33.021912,86.779247
23.639617,93.796735
30.999933,92.730266
25.030617,89.706018
24.042258,90.806941
25.749015,91.539998
24.563669,91.520524
26.494591,87.294452
25.614409,90.716954
27.583316,94.222809
26.271924,90.557417
23.993787,88.702572
24.351274,91.684127
26.174126,90.45994
22.873925,90.068106
26.055677,88.889501
26.193493,90.060616
23.118527,90.802661
31.510644,89.059952
26.635617,90.41072
28.620146,95.741781
24.472505,89.620204
28.834681,90.801056
26.565532,90.356685
25.357609,94.27556
23.939324,88.44406
24.625943,94.864381
28.386993,91.970031
19.452921,85.545109
26.45147,91.914284
27.994731,82.748985
28.07359,95.390393
26.792158,90.690739
23.756033,89.855818
25.501096,82.397276
22.356687,92.038083
25.542398,91.894382
25.787535,88.307207
28.969394,90.718452
25.518644,89.173158
33.461682,91.359703
30.672941,90.618514
28.012172,87.675265
27.16623,86.421332
25.938405,90.343845
14.352338,90.16141
17.543292,89.209324
26.788413,90.891257
31.603199,90.125351
23.426794,90.770882
21.984862,83.340588
27.167193,92.324201
26.211362,90.000482
22.308858,91.015805
23.660482,89.652946
29.006951,92.171084
23.170101,90.195864
27.304795,88.37772
26.86449,93.924814
28.308455,91.938359
24.461377,89.528719
24.451319,89.564992
21.248381,92.066117
23.109432,89.454675
27.221977,90.74563
17.979852,86.350177
31.264758,96.99443
26.102757,92.599405
27.918654,84.100609
26.29418,87.155887
33.991225,89.679589
29.372035,92.525361
24.615243,92.612352
25.153988,87.618662
18.47783,90.706147
23.722542,93.63142
25.33118,91.289083
31.9716,88.197639
28.381322,95.158631
23.486286,91.156724
26.480788,90.561804
30.888225,98.427053
24.53296,87.042681
30.240554,94.076754
32.8811,89.466124
25.49382,94.426323
23.438243,88.293297
23.467347,90.778372
25.682996,90.880878
22.684963,92.497541
26.413699,91.215681
26.227626,86.807281
26.520485,85.024982
27.141085,87.948222
25.837825,91.045123
22.487334,92.076603
21.926654,91.385276
24.135669,91.279346
26.242606,85.587374
27.513338,90.506057
20.042598,87.29274
31.487425,18.702102
35.248796,7.067992
34.875366,17.598825
27.084803,16.509672
34.222666,18.230981
25.702791,12.669763
30.364888,19.078635
40.297591,17.087793
36.242719,19.429274
32.558281,19.651192
33.653533,15.706209
28.986193,18.765339
31.161396,10.836104
31.15519,11.785729
34.402854,17.532164
21.681089,19.193232
32.946691,9.781833
33.286951,18.161538
34.429925,17.638522
31.547024,13.298388
31.622459,9.740424
40.985708,19.304726
36.22699,20.571392
36.154658,18.755923
38.498172,17.75344
33.840141,17.527242
34.344004,18.234619
29.73102,11.972551
39.355242,13.264041
38.450664,17.436934
37.553148,15.960013
35.545507,19.442114
30.812362,16.064445
37.122794,16.34746
24.907888,18.173629
31.296644,10.61119
35.794603,17.843855
38.863256,25.535443
21.057065,20.359639
37.806631,12.107692
39.931437,9.46629
35.715423,16.174976
36.351324,17.457906
34.434954,20.019914
29.616744,15.177736
32.960708,17.599574
33.312096,17.064039
40.986564,9.529527
33.89974,16.082528
33.649253,19.133847
33.258168,15.508901
35.646301,21.431886
32.171904,18.815308
36.324574,16.184927
34.155256,17.567474
34.416015,17.618834
33.037641,17.816677
32.963062,15.603275
38.535301,16.61389
37.331551,20.91101
34.163281,17.011181
35.554388,20.777902
31.287014,19.735187
38.651289,23.740946
33.552311,11.686647
33.244151,16.507746
36.859574,23.095522
38.375764,19.940306
35.367031,22.957385
34.2828,17.12214
28.639834,13.607725
42.434381,8.864094
31.264651,13.419619
34.680947,10.309022
34.383808,17.829731
25.127559,16.162778
39.38242,8.211073
37.13435,16.100504
26.298781,11.687503
42.85885,15.446413
36.724219,16.374959
33.757216,17.156273
37.172442,16.660756
36.042415,18.48425
38.200498,15.859754
35.509234,18.092844
34.46898,17.677684
38.849025,17.359466
34.104966,19.488338
37.098719,19.06526
33.364633,15.052118
35.527424,16.876575
32.312181,18.552302
34.406492,17.478664
33.79381,10.997139
33.413425,15.533511
34.867127,21.727206
38.595221,16.156893
37.019432,15.871631
34.26247,20.486113
34.097155,16.917449
45.535241,17.497068
28.293689,20.136651
37.254939,19.209282
28.40101,16.251481
34.316826,16.97127
40.725163,19.899432
36.940038,20.203954
38.736889,16.087236
32.131458,19.128604
33.808041,18.621317
35.715209,20.268261
36.095701,16.757698
35.824884,14.705117
37.181644,16.415512
34.723426,17.908483
37.877037,20.757679
29.352347,23.504155
35.895932,19.676979
32.102247,17.032795
41.151237,14.737003
34.24,17.398735
28.776366,22.67009
39.177622,21.033097
38.12196,19.816186
34.857069,17.558165
37.50136,22.963056
33.682637,17.48059
32.376274,14.351268
35.187057,15.729214
37.133173,20.915076
30.979817,15.594501
36.702926,25.67572
29.010161,17.490755
34.984613,16.548085
35.556849,20.28613
33.226603,15.153019
40.690067,22.018353
44.041842,14.699446
37.256437,17.699833
32.666244,18.75282
27.40484,15.143603
41.829938,18.23494
38.366134,12.05355
38.038393,24.073074
38.887759,8.343325
24.828601,19.004698
26.402571,18.74319
35.010828,16.357197
39.770295,16.222484
31.214361,19.027168
34.720216,19.330406
36.385136,14.107629
31.598277,12.305
25.625965,17.542543
28.624747,12.833687
42.949372,13.421117
27.91951,19.788045
35.961095,18.216964
31.220674,17.073134
32.914912,22.180565
37.76137,15.581768
31.527871,11.194661
39.898481,23.842168
34.101649,17.194579
30.125636,18.744688
32.928929,13.754957
36.058037,23.266936
28.914931,20.940007
46.3417,14.430127
33.323331,14.384224
40.162771,12.53826
33.720622,17.203674
33.294441,17.849847
32.670631,18.397473
35.57429,17.248614
32.342462,19.858237
39.672925,15.445985
33.657064,16.160745
36.716515,18.429252
35.439684,17.387072
32.04222,15.483756
41.076658,19.24716
36.990221,16.03502
35.457767,17.40462
36.846948,22.89158
40.483129,15.50216
34.538423,14.71892
35.141475,17.101382
36.501659,8.376709
34.001497,16.576012
35.980462,15.890249
36.601062,12.741881
31.797939,9.465969
30.015533,17.69245
32.731407,17.832192
30.468999,18.816271
30.145324,23.728748
34.375034,19.098537
36.88397,22.849101
33.320656,18.000824
38.1455,20.128198
32.568232,23.785458
29.758412,19.845504
26.524444,12.328219
32.776882,17.569614
33.332212,10.078223
34.640929,17.478557
34.430246,16.942273
33.116607,17.861617
35.731794,15.337808
36.315051,22.378515
36.486572,18.293148
33.740631,15.468562
35.615271,17.991087
31.132506,18.010561
31.857217,18.818732
29.989318,19.544834
32.79978,20.697438
34.149585,17.10395
38.002976,12.286061
28.911507,25.338991
37.19641,12.939617
47.779566,19.272733
39.702564,15.768483
43.160055,23.083645
27.627507,16.381165
35.857947,22.913943
30.365102,14.335111
37.872757,14.329761
36.922383,17.758576
39.277453,19.605824
38.940724,24.422643
37.892124,17.31795
41.787566,16.820079
35.717135,15.887253
34.811808,17.107695
34.657835,17.979103
29.370965,19.52429
33.136188,16.058132
40.833019,16.799
34.543987,18.161645
38.46864,14.214415
26.708912,15.455722
34.41334,18.18465
44.457965,12.425482
35.924394,21.046044
29.042368,26.891561
36.387062,16.3175
35.067538,17.503595
37.030453,23.646251
29.611287,15.391308
40.343494,19.476033
42.805885,14.094575
35.550322,18.503724
33.211302,18.304276
35.049883,16.950726
34.715508,17.85937
33.942219,17.536872
28.933228,19.58956
29.693784,16.25544
34.771362,18.192247
32.787047,15.567751
40.918833,11.811944
34.054462,18.401753
34.373215,15.154089
34.046544,18.280308
34.327847,17.703685
35.206103,21.870693
33.283955,23.532938
30.722589,20.596858
30.342097,11.697882
33.036036,21.385662
39.53543,17.587483
28.968003,7.204203
29.85407,19.451744
30.276399,19.258074
33.008323,15.614403
35.088189,18.033245
34.991354,17.269372
40.291599,11.69724
26.581689,15.662767
34.366474,16.136242
33.420059,16.530216
28.731426,19.421998
30.587555,17.956526
29.879857,19.740002
32.746494,7.100627
34.049005,19.26107
31.455646,21.088737
36.170708,24.959248
31.443448,25.880839
36.84866,19.668419
33.839499,18.355208
26.619353,11.886309
33.574781,18.960186
44.462138,11.826282
31.689548,10.365518
33.77669,17.219296
36.287659,17.155738
31.1049,21.002495
32.860449,18.69932
34.804853,18.038809
35.141261,17.291628
35.725481,29.62188
33.015385,14.339177
34.464807,17.566297
32.780199,13.203479
31.343617,13.411487
30.428446,23.91129
35.845321,16.199265
28.591684,16.980793
36.792057,20.717126
31.739089,9.991125
35.84286,15.3973
35.870145,19.277227
38.621115,17.970864
27.588987,20.744946
29.455816,22.717705
35.502386,15.403934
35.731259,5.469947
35.178925,16.745607
34.221703,18.013771
31.372507,20.637197
35.054056,19.007266
35.584134,18.692793
37.323205,16.051819
33.408289,17.057619
34.704059,17.407402
34.596203,10.053185
31.241111,13.640681
27.689353,11.425139
34.81352,14.436333
28.597248,16.374638
33.429047,18.256019
31.38845,18.831679
29.474113,20.349046
26.144808,19.835874
27.054415,19.386367
38.297761,20.55684
40.95104,28.168285
34.88628,16.746463
17.666128,58.143265
14.969621,63.369787
14.199435,59.671118
12.231277,64.371735
10.96322,57.037099
19.895045,59.345089
13.208187,63.602405
10.402112,60.358058
11.871436,57.730031
10.866171,55.395505
14.233461,61.479204
15.46899,61.411152
14.608817,59.669406
18.572632,54.282063
19.173223,57.354996
15.112466,59.704502
16.73801,65.817519
7.401083,67.56943
3.407094,60.536855
15.47434,61.56459
16.681193,60.103505
14.707257,59.421273
7.317516,61.45866
17.79303,55.823398
22.523393,56.332397
15.870133,62.545887
14.480952,59.123064
14.616842,60.165672
14.584207,60.941208
12.774302,66.398743
14.895684,59.675291
9.041607,64.699797
18.896414,61.477064
11.336115,56.581065
15.085823,57.475692
14.814043,59.488683
13.767583,61.481237
10.245143,64.496925
14.92222,59.62682
13.95708,60.200661
15.823695,56.475991
6.22633,65.088528
16.232007,61.433622
15.877195,57.581943
15.265476,58.312432
15.541857,59.223002
15.222355,58.436445
21.711691,56.278362
20.604348,58.588706
19.17868,61.740177
19.56388,62.516034
15.433894,59.671118
14.535843,58.915484
10.852689,65.90023
15.329355,58.677409
12.024553,58.601653
14.696129,66.646769
14.888622,60.938212
13.455892,62.018163
8.250663,54.853657
14.773811,59.521104
21.672529,64.33268
2.122345,61.02103
12.640659,61.968943
21.541668,61.480916
12.118713,60.849188
14.878564,65.30424
18.965322,61.19758
11.553004,64.327437
14.787293,57.969818
23.556692,63.091801
14.743209,60.582223
14.779054,59.62361
9.965552,65.632409
16.54434,61.710966
14.072961,60.798149
14.655469,60.525834
15.288802,59.546677
13.375535,57.81638
14.869255,59.727507
14.923718,60.934895
18.347397,61.716209
16.813766,60.561251
21.217458,59.169609
14.560346,58.573726
14.997548,56.826951
16.692321,53.80602
7.261769,58.356944
14.31446,57.060425
12.427194,58.948333
15.89057,62.037851
19.176968,62.508223
16.039942,58.519263
3.18432,59.692411
12.335709,64.482159
22.102027,61.502423
11.625657,55.790763
12.401835,59.934873
13.628911,58.798426
15.161793,56.712996
15.155587,59.639232
11.968485,56.874994
14.61406,59.274469
14.714212,59.579526
19.237851,51.721446
11.295776,62.498914
13.46488,55.665573
12.541684,60.529044
15.056719,59.287951
14.876531,63.481709
18.498374,61.112515
11.220234,65.065523
16.945162,57.56279
14.822175,57.166676
7.443455,64.18074
10.119097,56.599041
16.390795,60.218744
15.793093,54.951241
23.885182,58.443186
15.395053,57.42155
16.167593,55.426856
11.696919,56.862475
13.610614,56.276436
14.73818,66.228827
14.844538,59.675291
11.760584,60.455321
16.91242,56.232031
27.830272,56.76885
14.386043,59.658492
13.01655,64.183308
20.222144,60.347144
22.172326,63.076179
19.24181,58.569981
16.299417,56.676723
12.003688,56.760183
17.858728,53.833947
19.583782,58.355339
16.334406,60.912639
18.416412,54.931981
10.261193,56.800522
15.442775,57.672037
17.825879,61.295485
11.255651,63.773819
17.85188,60.179475
12.528523,60.075685
15.163826,58.804632
12.621613,57.368692
13.412557,56.705078
15.055542,58.568269
14.767284,59.734141
14.475388,59.456048
15.264941,59.54764
12.056011,55.318679
14.729299,65.403964
12.758359,63.251659
19.94266,52.175875
12.101593,58.500324
18.861746,58.914414
16.988711,62.999246
15.082934,55.443976
15.499592,59.043349
16.685901,61.653293
16.326488,60.406636
17.693092,61.066505
13.680806,65.235867
27.604288,59.460649
16.024106,60.430176
13.86185,59.931342
17.041997,60.877971
16.197018,57.607409
13.80621,62.968965
16.63101,58.744284
18.484892,65.558258
10.000113,55.001424
10.653883,55.979618
15.84456,58.213992
18.117454,61.839366
18.601629,55.069155
14.596726,60.233082
14.985029,57.784601
7.973533,56.446673
15.694867,60.240465
11.863839,60.193706
10.172597,53.924255
14.576824,61.683039
15.63484,61.698768
27.731511,58.699451
11.552255,57.263511
11.037371,64.307214
16.936281,61.04885
22.065433,64.636667
12.464644,54.505693
10.42501,64.072028
20.680425,57.639509
12.50402,58.93667
19.242238,57.928409
15.325182,55.894125
11.895618,57.71045
10.157831,62.931729
14.919438,59.64287
14.073924,57.422406
4.085153,56.940585
12.125347,64.876454
13.257835,54.408002
21.587571,60.895412
22.11262,61.525214
14.860588,56.620334
14.941052,60.560288
11.821253,63.620809
8.159071,56.645158
17.14996,52.804179
17.277825,62.863249
15.948778,59.597502
23.904656,55.654017
16.969772,60.201838
15.193037,57.728854
14.677404,56.012574
17.243478,57.603985
13.926799,62.197602
15.194,59.381148
9.228001,59.827445
14.004481,59.687168
13.692148,57.666045
13.06791,60.870802
22.533879,63.112452
14.963629,59.065605
15.800048,59.880624
17.945612,60.215534
13.980299,59.443315
17.695874,55.519732
23.753358,61.540622
9.334252,64.994903
16.506676,58.055311
21.118269,57.350823
14.241058,59.705572
16.614318,59.122957
14.970477,60.046795
15.720868,60.554831
15.641581,66.574116
18.841844,56.915547
19.731014,58.480743
14.941587,59.652821
18.277312,58.536383
16.742718,61.031088
15.694546,59.806794
14.612883,56.93791
17.347268,53.507383
13.642821,66.730978
19.565378,57.168281
15.110754,61.263492
19.010155,59.697761
21.604049,55.220346
13.936643,61.985849
17.82192,59.886509
14.78954,59.925992
14.415575,57.50608
13.68958,63.179969
15.364344,64.943543
6.952753,57.577128
10.064527,61.645803
8.483495,59.365419
11.041544,58.852247
21.274061,57.632768
15.596106,60.178298
22.639488,63.243206
14.921257,58.80506
23.563968,63.351276
16.093228,57.767695
15.276069,57.635122
15.398584,63.747604
19.732084,57.46435
5.923413,66.669132
14.680079,59.547854
14.815327,59.788497
8.632011,60.657551
21.792369,61.76682
10.084643,64.286884
15.541108,60.031494
10.107006,57.125481
13.931507,60.212538
10.558225,62.125056
14.383154,58.2401
15.169497,59.027085
15.185868,59.748693
14.692812,60.150157
15.339841,58.996055
21.169843,61.581068
14.365927,55.562425
13.909679,60.788305
18.242858,60.015444
17.596471,58.217095
13.780316,58.431737
9.491221,61.762219
14.028663,60.777284
10.172918,60.990214
24.829029,55.934036
13.433636,59.109368
15.254241,59.92963
12.667837,59.237875
14.177179,63.464375
17.410291,62.762776
13.085672,60.660547
6.089049,62.767163
5.151301,56.05409
11.180323,58.049105
13.972274,60.556436
19.327731,61.022314
25.838895,55.965173
19.046535,63.660399
22.605462,57.195566
14.73176,59.456369
15.450907,60.526262
10.884254,57.257519
12.388567,63.658794
11.46612,56.810152
14.977646,62.825371
19.252617,57.414916
11.272771,63.048573
12.786072,58.116622
15.255525,55.359446
8.202727,56.821708
14.733793,59.574283
16.581148,59.376761
15.249212,59.819634
10.542175,62.034427
17.539975,61.703262
16.405882,59.749656
28.124522,59.87613
11.010086,63.433238
14.803343,59.303466
20.704714,59.637948
21.632725,52.973132
16.495334,57.396512
8.332625,55.308193
17.492039,60.081249
14.110518,59.126702
12.878199,59.998859
12.790245,59.048699
12.209556,57.837459
14.558313,59.728791
13.031102,60.372075
24.942235,63.306122
16.02432,61.768746
14.898359,58.719674
3.723065,64.875277
15.799941,59.439998
11.610784,56.280502
54.492853,19.318636
52.982655,17.453091
50.787764,20.674968
54.333102,21.354846
60.633262,20.892285
54.143284,19.085804
57.933545,22.110159
54.282277,19.024065
49.402007,20.162866
54.149383,18.160361
51.055585,17.229033
54.039708,19.329122
50.043579,17.984774
54.769876,18.296037
53.524075,18.998813
49.285912,18.70467
61.391785,23.331243
58.166912,15.492316
54.549028,18.801398
58.027277,17.321374
50.926008,20.259059
55.39925,21.295675
55.741864,18.102688
59.821132,20.41239
44.593641,10.340373
58.784088,22.30415
58.758729,18.345578
55.73416,21.502185
51.825236,21.700991
52.159504,17.868893
54.005896,18.675887
49.833538,12.20763
61.018462,20.119424
54.097488,18.846445
55.077073,20.289768
53.563023,19.416862
53.938272,20.596751
59.183626,17.705504
53.768677,21.947947
59.042386,23.690977
53.792859,18.664759
54.910367,18.983833
54.89207,15.093206
57.305348,18.965536
55.056957,18.888282
48.15321,18.140459
55.763264,16.310973
54.089784,21.812699
54.562296,19.781411
52.458997,23.189575
56.702617,19.274552
54.380396,23.586331
57.187327,19.051992
54.414957,18.650742
58.354055,22.47963
54.614298,15.245895
54.344765,18.986615
54.172816,19.04493
54.84392,24.055312
48.59512,10.974776
46.771412,15.899237
55.533321,17.199287
54.481511,19.051457
54.321118,15.775117
54.951134,24.513486
50.649627,19.802062
55.38106,18.225203
54.493495,18.68434
54.623072,18.650956
46.95802,12.204955
57.213114,26.133573
54.008785,16.074182
50.732445,21.32831
54.453049,18.595209
54.532657,15.97403
52.532292,13.32685
53.461159,20.761852
55.196592,15.869812
51.634776,17.01407
55.931896,19.763328
52.75849,20.305497
51.767349,21.284975
50.253192,16.450287
50.294387,10.919243
61.735255,20.060467
55.12961,16.003669
50.23329,20.260129
51.860546,13.227661
54.522278,20.001617
51.444209,15.807859
55.964852,13.233439
54.371408,17.947431
55.15315,18.53454
52.363446,18.496127
53.222442,13.461563
55.016511,14.90831
55.726563,18.908826
53.393963,22.023061
54.545711,15.932193
54.047519,15.180839
52.932686,18.908077
53.642738,17.441214
53.7675,18.888924
58.482455,16.218632
55.733946,22.373058
52.097337,18.742548
54.809787,18.10868
60.957044,19.513055
52.577874,13.082569
48.902531,13.65213
57.293471,21.50379
46.720587,5.903297
55.730415,18.863137
53.08591,19.058091
54.299611,24.36069
54.258844,18.741157
52.827398,18.552409
56.584382,16.485169
54.564757,18.916958
54.0778,17.165154
50.644812,17.400554
52.376928,15.645968
55.307016,16.312257
54.048696,18.727354
55.727633,19.429702
54.228884,17.872317
52.968424,21.820403
54.440423,18.645392
53.746314,22.498355
54.688342,13.109426
52.108679,17.633921
57.329209,21.371645
57.818948,17.522106
53.072642,20.43807
53.227578,18.444125
52.25131,18.600559
58.537132,16.795683
54.565292,15.161686
55.220988,19.123575
57.248638,18.473443
56.694806,22.803198
53.113088,17.830908
55.554507,14.883807
61.527354,22.848138
50.226228,19.468008
49.719904,20.705891
52.602163,19.315533
50.323598,19.146152
51.474169,18.463385
54.441279,18.860783
52.552515,22.078808
51.933627,18.107503
50.774389,11.512772
53.461801,18.363875
55.075254,20.430901
50.786587,8.695141
53.071465,17.123424
55.315041,18.637688
55.747642,17.464326
46.500167,13.189569
55.091732,19.580465
53.651512,18.50886
54.997037,17.662704
54.8803,23.459964
54.649073,12.958021
54.518854,18.658232
54.341234,18.506078
54.860612,19.400812
51.726261,11.962279
54.099521,15.784319
51.641196,18.33124
57.97153,18.469912
50.680443,19.065688
55.721641,26.801146
52.858,20.266121
57.130617,18.542137
51.90677,16.107887
56.568653,21.301453
58.389793,18.628593
55.371965,19.937203
55.689327,18.534219
48.879847,11.296525
53.006516,16.737154
55.097938,23.451083
54.461823,18.082465
53.550718,18.162822
53.982677,15.968038
49.984408,15.761956
54.862431,18.627737
48.448637,16.778135
52.3016,21.177333
63.545909,22.533665
60.104575,17.99954
56.497177,21.572805
55.043796,23.807821
54.789457,15.53854
50.509778,13.908502
54.351613,17.84546
55.433276,14.718492
60.03877,23.525555
60.274705,23.070591
56.044353,17.537835
52.433959,17.586199
55.578047,16.550867
53.967911,17.742633
54.993399,14.894614
52.047154,19.144333
57.068557,15.812246
54.68021,23.678244
53.079383,10.935507
53.124537,18.354138
53.206178,18.39758
55.521444,17.748625
51.475881,16.258971
54.328287,19.140481
52.025968,20.991688
54.467173,18.600773
49.504406,8.042869
55.60576,22.296446
53.465332,21.067979
51.453732,17.169755
55.750424,18.947988
52.005638,20.985054
54.059075,16.98625
51.998576,13.163461
51.193294,13.43492
53.751985,17.560733
53.811905,19.587313
53.201577,18.630947
57.477618,20.80187
54.066351,20.821237
52.584294,12.432865
50.632614,15.059715
54.043453,23.441774
57.935685,23.879832
56.596366,18.657804
56.506058,19.082701
55.721213,19.786761
57.672358,19.188096
54.338024,19.421891
52.846979,20.290089
55.041656,18.547166
55.039837,16.755344
54.929734,23.950987
47.467126,16.824359
51.118822,17.531415
51.421097,21.84405
52.036882,18.686801
54.076088,18.675245
57.91054,19.02888
55.946983,18.919526
53.206285,20.199781
58.34068,23.647856
54.815137,18.148056
61.648906,22.500281
54.366593,18.732062
58.363685,19.498824
57.548452,18.956655
54.419879,18.57948
54.296615,20.720229
56.110479,25.621792
56.469571,22.896395
56.577962,25.673259
51.505092,17.347589
57.940286,20.623822
54.157194,18.244891
52.919418,21.290004
51.135407,18.541816
54.486861,19.002344
56.92507,18.852865
57.887642,18.746186
52.467985,16.420648
60.618068,19.238172
58.873112,19.724059
55.221095,20.918928
56.046172,23.495916
54.689626,18.747684
47.619601,16.291499
53.241274,20.415707
55.064554,22.146753
51.320517,19.095113
53.122932,15.016059
53.327623,19.053383
54.180627,24.100359
55.575372,18.957618
56.646763,16.823396
53.618877,16.842014
55.021433,17.870498
59.738849,21.753849
58.417399,21.052143
54.36456,18.799579
63.1193,23.315193
54.503981,17.901314
50.773212,20.238408
53.36411,19.584959
50.620951,20.200637
50.432096,18.863779
54.666407,18.811242
59.899563,17.397879
53.422104,18.020191
55.102967,18.469056
54.707923,19.607429
48.73422,16.37528
55.635934,18.74747
56.982743,18.499658
55.225696,19.123254
55.545091,20.856975
53.807839,20.62318
55.723674,14.370956
61.457483,22.200681
55.157858,20.165113
52.09509,15.723329
51.830265,11.480137
53.954001,25.394952
51.764032,22.793247
57.418661,22.799881
58.265673,19.301837
53.714214,17.785861
53.585707,19.854706
56.24669,19.769534
51.556987,22.399059
52.891919,18.279559
55.763371,25.997576
50.710831,20.519069
56.121714,26.547342
52.210864,18.040949
49.234231,18.519667
48.498927,15.882224
52.621744,22.947648
53.266205,17.671157
55.142236,19.76825
64.083156,27.181424
59.757146,22.824812
57.590396,18.065238
49.715838,18.603769
55.498225,18.798402
57.091562,22.964233
57.800972,19.293384
53.53852,22.84878
55.413374,18.774969
58.811694,16.853142
54.716376,18.583011
54.229205,18.552409
53.520544,20.575244
57.113925,17.444852
54.728788,17.168471
52.329634,21.435203
57.513998,19.226723
59.049769,18.235475
43.461688,42.212142
44.725572,43.673334
45.867369,48.281931
45.516302,40.620838
41.537614,43.41846
39.692185,34.782597
37.851143,41.932872
42.653303,42.973982
42.094014,42.908926
49.819093,41.03129
42.827499,43.328152
47.57327,42.826429
41.948922,41.86054
43.924142,42.327702
54.442135,45.910811
45.451674,48.116509
41.137969,43.587413
42.521693,43.140902
48.116081,41.608341
41.489892,46.607916
48.337571,41.02808
44.345936,45.98753
42.222093,43.770276
41.44431,43.766959
43.025663,46.029795
42.139275,48.478169
44.095877,44.775862
42.501791,40.428773
38.644013,46.686989
40.989025,47.894912
41.070024,36.434142
43.038289,44.371295
44.079399,42.564172
40.382656,42.278161
44.643717,40.799421
47.391905,45.001311
44.447158,42.47258
45.024744,46.106407
42.563637,47.564389
41.281028,42.061807
41.149204,41.571961
43.021383,46.530876
44.404679,46.287879
42.042333,43.346021
42.38805,46.045203
46.988515,43.629036
42.93268,37.887095
45.392396,47.316256
35.954461,44.604234
37.594664,38.83137
44.249743,43.711319
36.569925,45.491692
45.454777,44.2231
43.086439,44.149805
44.845626,45.117085
37.942307,38.38732
43.942974,37.378096
42.69514,43.232494
41.971606,43.386146
37.871687,42.796469
44.027397,47.810168
42.495906,39.628734
46.129519,42.237822
42.291322,42.027781
42.850076,43.410221
37.888058,45.39261
37.709903,38.49325
38.39481,46.182163
41.413173,39.136106
42.266391,41.428153
42.858315,43.250684
46.552169,43.206814
42.204652,48.247584
40.279508,39.799399
46.380541,43.901779
45.648875,50.929539
45.393787,48.461905
42.42764,43.40027
37.197266,45.914663
40.103279,43.613307
48.32869,41.553129
39.984188,44.760882
44.149805,43.217514
41.989796,43.045565
41.715876,43.946826
40.983354,43.854378
50.11345,42.359481
39.947273,42.646455
41.074946,40.25661
46.525205,41.520387
39.468448,44.000112
34.35235,45.207179
29.616958,41.137006
41.002079,43.855983
40.80338,43.83576
44.460747,39.389375
43.258816,37.416295
39.367654,44.430466
45.159992,40.894651
43.584738,47.718683
40.009119,45.756196
45.181927,40.054915
42.021896,44.013487
36.014595,45.044539
42.98511,37.909458
42.998378,43.106769
42.94231,42.322566
42.147621,41.433289
42.713116,43.063113
41.67757,39.685979
42.784806,43.182418
36.770657,46.94625
41.595501,41.565755
42.612322,43.468215
42.877789,42.454283
42.701239,43.224576
43.021597,45.755982
43.431514,42.235468
41.087144,42.612215
39.82861,44.136216
44.735202,42.232793
42.832635,49.864568
40.709006,35.270945
36.203129,36.161827
43.995297,45.673271
41.991829,43.713673
40.149931,42.738903
41.231166,47.165279
42.560748,43.518184
44.32903,42.066622
42.248522,43.56291
43.040964,44.365196
35.621691,41.267546
42.427319,42.219204
41.567253,36.770336
43.395883,44.076831
47.595312,43.816714
42.121513,47.002104
44.428754,46.523386
42.438447,40.868864
44.607551,37.207859
42.69086,43.620369
43.257211,46.004436
42.570057,42.890522
47.849544,38.508551
37.495796,41.997821
48.348271,45.033411
43.074562,44.490386
38.814571,39.573736
43.569116,42.433632
40.674873,46.464857
43.780869,48.119933
43.38529,41.984018
38.416852,39.139851
42.652019,43.059368
43.732398,41.881084
40.897754,47.274419
43.201357,41.252673
42.858636,43.05573
42.139596,43.261598
40.011901,40.331082
41.749474,38.620687
41.920032,43.855876
36.647607,35.98624
43.005761,44.632161
36.6368,45.59163
43.369775,43.598862
39.53436,40.354836
44.52377,40.049672
42.924334,44.099194
47.393617,46.023161
51.184627,43.81864
42.940491,43.355865
38.248862,37.888058
44.685019,44.385312
44.649067,43.964267
50.295029,43.970901
40.534168,46.046701
39.507289,42.570271
42.577226,49.437424
42.514417,43.55007
45.77567,42.819046
42.982756,43.861868
45.600404,38.856729
42.950977,44.351821
43.851061,44.181156
41.309276,45.209319
42.613285,43.380796
37.060306,41.173707
42.557645,47.946379
37.326629,45.492548
42.239427,49.379858
38.226071,41.524025
43.042569,43.912265
44.429931,47.218779
43.275615,43.063862
43.679968,42.775069
39.487708,39.766443
36.713733,40.881918
44.59225,46.628032
41.420021,43.005975
39.3974,39.038308
42.132106,47.051966
44.792661,43.268874
43.08462,43.447778
45.769143,48.91077
43.373092,41.895315
46.243688,42.277626
34.554152,39.436562
43.08997,45.407269
48.794675,41.69041
42.31315,43.636954
40.439687,43.194081
43.610632,46.439819
37.264141,41.350257
41.940362,41.431898
42.005632,43.49122
40.685252,49.317049
42.602371,43.557667
42.793794,41.292156
42.671065,50.570233
50.026245,44.513498
40.420106,44.287942
42.663468,43.247153
42.44797,40.520686
40.401916,43.08569
43.762144,49.458182
45.300697,40.01479
44.176127,46.518357
43.13812,41.961013
42.282976,43.248223
42.730022,45.345102
43.789108,49.251565
45.958105,42.126756
39.654414,37.794005
38.171073,44.707382
43.671729,46.719196
46.690734,40.625439
42.724137,41.378184
42.380667,42.447649
44.8544,43.162623
41.072485,41.835288
39.616964,37.182286
49.241186,43.089542
44.730922,38.355327
43.7095,42.151794
42.545126,43.325584
42.01462,42.358411
43.521073,42.898226
